A	0.001355	0.001355	0.001355	0.001355	0.001355
B	0.001843	0.001843	0.001843	0.001843	0.001843
C	0.008296	0.008296	0.008296	0.008296	0.008296
D	0.003893	0.003893	0.003893	0.003893	0.003893
E	0.000180	0.000180	0.000180	0.000180	0.000180
F	0.003772	0.003772	0.003772	0.003772	0.003772
G	0.005851	0.005851	0.005851	0.005851	0.005851
H	0.000832	0.000832	0.000832	0.000832	0.000832
I	0.001210	0.001210	0.001210	0.001210	0.001210
J	0.005627	0.005627	0.005627	0.005627	0.005627
K	0.005315	0.005315	0.005315	0.005315	0.005315
L	0.000066	0.000066	0.000066	0.000066	0.000066
M	0.006979	0.006979	0.916070	0.006979	0.006979
N	0.003588	0.003588	0.003588	0.003588	0.003588
O	0.000324	0.000324	0.000324	0.000324	0.000324
P	0.000663	0.000663	0.000663	0.000663	0.000663
Q	0.003097	0.003097	0.003097	0.003097	0.003097
R	0.003755	0.003755	0.003755	0.003755	0.003755
S	0.000033	0.000033	0.000033	0.000033	0.000033
T	0.008537	0.008537	0.008537	0.917628	0.917628
U	0.001681	0.001681	0.001681	0.001681	0.001681
V	0.000861	0.000861	0.000861	0.000861	0.000861
W	0.001294	0.001294	0.001294	0.001294	0.001294
X	0.915692	0.006601	0.006601	0.006601	0.006601
Y	0.004016	0.004016	0.004016	0.004016	0.004016
Z	0.000074	0.000074	0.000074	0.000074	0.000074
a	0.007181	0.916272	0.007181	0.007181	0.007181
b	0.003983	0.003983	0.003983	0.003983	0.003983
