A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.000004	0.000004	0.000004	0.118031	0.000004	0.997800
D	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
E	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
F	0.000001	0.000001	0.000001	0.000001	0.000001	0.001242
G	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
J	0.000004	0.000004	0.000004	0.251327	0.000004	0.000146
K	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
L	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
N	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Q	0.999964	0.000001	0.000001	0.061016	0.000001	0.000184
R	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
S	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.000002	0.000002	0.000002	0.000002	0.000002	0.000097
U	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
V	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
W	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
X	0.000003	0.999966	0.999966	0.569601	0.999966	0.000509
Y	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
Z	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
a	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
b	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
