A	0.000037	0.000037	0.000037	0.000037	0.000037
B	0.000048	0.000048	0.000048	0.000048	0.000048
C	0.000225	0.000225	0.000225	0.000225	0.116202
D	0.000103	0.000103	0.000103	0.000103	0.000103
E	0.000005	0.000005	0.000005	0.000005	0.000005
F	0.000103	0.000103	0.000103	0.000103	0.000103
G	0.000159	0.000159	0.000159	0.000159	0.000159
H	0.000023	0.000023	0.000023	0.000023	0.000023
I	0.000032	0.000032	0.000032	0.000032	0.000032
J	0.000155	0.000155	0.000155	0.000155	0.529045
K	0.997666	0.000144	0.000144	0.000144	0.000144
L	0.000002	0.000002	0.000002	0.000002	0.000002
M	0.000193	0.000193	0.000193	0.000193	0.000193
N	0.000099	0.000099	0.000099	0.000099	0.000099
O	0.000009	0.000009	0.000009	0.000009	0.000009
P	0.000018	0.000018	0.000018	0.000018	0.000018
Q	0.000087	0.997608	0.000087	0.000087	0.221707
R	0.000104	0.000104	0.000104	0.000104	0.000104
S	0.000001	0.000001	0.000001	0.000001	0.000001
T	0.000241	0.000241	0.000241	0.000241	0.003868
U	0.000047	0.000047	0.000047	0.000047	0.000047
V	0.000024	0.000024	0.000024	0.000024	0.000024
W	0.000033	0.000033	0.000033	0.000033	0.000033
X	0.000177	0.000177	0.997698	0.997698	0.127584
Y	0.000105	0.000105	0.000105	0.000105	0.000105
Z	0.000002	0.000002	0.000002	0.000002	0.000002
a	0.000195	0.000195	0.000195	0.000195	0.000195
b	0.000106	0.000106	0.000106	0.000106	0.000106
