A	0.000003	0.033633	0.000003	0.000003	0.999967
B	0.454518	0.173608	0.000003	0.000003	0.000003
C	0.000001	0.000001	0.000001	0.000001	0.000001
D	0.000003	0.000003	0.000003	0.000003	0.000003
E	0.000005	0.000005	0.000005	0.000005	0.000005
F	0.141397	0.128045	0.000002	0.000002	0.000002
G	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000002	0.000002	0.000002	0.000002	0.000002
I	0.000005	0.004960	0.996119	0.999968	0.000005
J	0.201042	0.137409	0.000001	0.000001	0.000001
K	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000004	0.067728	0.000004	0.000004	0.000004
N	0.203016	0.454602	0.003852	0.000003	0.000003
O	0.000001	0.000001	0.000001	0.000001	0.000001
P	0.000002	0.000002	0.000002	0.000002	0.000002
