A	0.000000	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.000001	0.000001	0.000001	0.000001	0.000001
D	0.000000	0.000000	0.000000	0.000000	0.000000
E	0.000000	0.000000	0.000000	0.000000	0.000000
F	0.111710	0.190112	0.000000	0.133315	0.048456
G	0.036448	0.492769	0.000001	0.000001	0.000001
H	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000000	0.000000	0.000000	0.000000	0.000000
J	0.000000	0.000000	0.000000	0.000000	0.000000
K	0.000001	0.000001	0.000001	0.000001	0.000001
L	0.000000	0.000000	0.000000	0.000000	0.000000
M	0.015559	0.000001	0.000001	0.215873	0.705167
N	0.005775	0.000000	0.000000	0.000000	0.000000
O	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000	0.000000
Q	0.000001	0.000001	0.000001	0.000001	0.000001
R	0.000001	0.000001	0.000001	0.000001	0.000001
S	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.016755	0.034913	0.000001	0.420609	0.107066
U	0.004842	0.160479	0.999990	0.000001	0.000001
V	0.000000	0.000000	0.000000	0.000000	0.000000
W	0.000000	0.000000	0.000000	0.000000	0.000000
X	0.000001	0.000001	0.000001	0.000001	0.000001
Y	0.000001	0.000001	0.000001	0.000001	0.000001
Z	0.000000	0.000000	0.000000	0.000000	0.000000
a	0.288216	0.073893	0.000001	0.230193	0.139303
b	0.520689	0.047827	0.000001	0.000001	0.000001
