A	0.000046	0.000046	0.000046	0.000046	0.034437
B	0.000049	0.000049	0.000049	0.000049	0.000049
C	0.073718	0.910726	0.079901	0.296615	0.790600
D	0.000044	0.000044	0.000044	0.000044	0.000044
E	0.000073	0.000073	0.000073	0.000073	0.000073
F	0.000033	0.000033	0.000033	0.000033	0.000033
G	0.025380	0.000007	0.258399	0.000007	0.009201
H	0.000027	0.000027	0.000027	0.000027	0.000027
I	0.000073	0.000073	0.000073	0.000073	0.000073
J	0.000018	0.000018	0.000018	0.000018	0.000018
K	0.000004	0.071500	0.007567	0.021965	0.015868
L	0.000012	0.000012	0.000012	0.000012	0.000012
M	0.000067	0.000067	0.000067	0.000067	0.000067
N	0.000039	0.000039	0.000039	0.000039	0.000039
O	0.900387	0.017257	0.653623	0.680902	0.149430
P	0.000029	0.000029	0.000029	0.000029	0.000029
