A	0.123001	0.000002	0.002895	0.014403	0.022545
B	0.000004	0.000004	0.000004	0.000004	0.283937
C	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.385879	0.000003	0.000003	0.000003	0.001356
E	0.000800	0.000003	0.997069	0.877650	0.003176
F	0.000006	0.000006	0.000006	0.000006	0.078391
G	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000006	0.000006	0.000006	0.000006	0.000006
I	0.429291	0.086992	0.000004	0.000004	0.257224
J	0.000002	0.000002	0.000002	0.000002	0.103178
K	0.000000	0.000000	0.000000	0.000283	0.000283
L	0.012885	0.000001	0.000001	0.000001	0.002483
M	0.048119	0.912974	0.000002	0.107630	0.006271
N	0.000004	0.000004	0.000004	0.000004	0.241146
O	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000003	0.000003	0.000003	0.000003	0.000003
