A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000465
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.000003	0.000003	0.000003	0.000003	0.195272	0.642678
D	0.174224	0.000001	0.000001	0.000001	0.041053	0.000001
E	0.019019	0.000000	0.000000	0.000000	0.000000	0.000000
F	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
G	0.376426	0.000002	0.000002	0.000002	0.000002	0.000002
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
J	0.000005	0.000005	0.000005	0.000005	0.101209	0.167424
K	0.000931	0.000002	0.999968	0.818268	0.001432	0.000002
L	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
M	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
N	0.005124	0.000004	0.000004	0.000004	0.000004	0.000004
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Q	0.000001	0.000001	0.000001	0.000001	0.109083	0.059977
R	0.320042	0.000001	0.000001	0.000001	0.290305	0.000001
S	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
U	0.032931	0.000001	0.000001	0.000001	0.000001	0.000001
V	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
W	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
X	0.000003	0.000003	0.000003	0.000003	0.242079	0.129436
Y	0.069979	0.999967	0.000001	0.181701	0.019551	0.000001
Z	0.001303	0.000000	0.000000	0.000000	0.000000	0.000000
a	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
b	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
