A	0.005906	0.000001	0.000001	0.000001
B	0.000001	0.000001	0.000001	0.000001
C	0.000000	0.000000	0.000000	0.000000
D	0.000001	0.000001	0.000001	0.000001
E	0.771912	0.000001	0.000001	0.000001
F	0.173671	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000
H	0.000000	0.000000	0.000000	0.000000
I	0.001983	0.000001	0.000001	0.000001
J	0.000000	0.999990	0.000000	0.000000
K	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001
M	0.042591	0.000001	0.000001	0.000001
N	0.003932	0.000001	0.999990	0.999990
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
