A	0.000001	0.000001	0.000001	0.000001	0.004462
B	0.016624	0.000001	0.999991	0.000001	0.000001
C	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000001	0.000001	0.000001	0.000001	0.000001
E	0.000001	0.000001	0.000001	0.000001	0.210741
F	0.215054	0.000000	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000001	0.000001	0.000001	0.000001	0.060526
J	0.124864	0.000000	0.000000	0.999990	0.700396
K	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000001	0.000001	0.000001	0.000001	0.023870
N	0.643450	0.999990	0.000001	0.000001	0.000001
O	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001	0.000001
