A	0.000001	0.000001	0.000001	0.000001
B	0.299380	0.381372	0.346510	0.366332
C	0.000008	0.000008	0.000008	0.000008
D	0.000004	0.000004	0.000004	0.000706
E	0.000001	0.000001	0.000001	0.000001
F	0.000004	0.000004	0.000004	0.000004
G	0.000006	0.000006	0.000006	0.000006
H	0.000001	0.000001	0.000001	0.000001
I	0.248622	0.338827	0.270779	0.295402
J	0.000004	0.000004	0.000004	0.000004
K	0.000005	0.000005	0.000005	0.000005
L	0.000000	0.000000	0.000000	0.000000
M	0.003688	0.000006	0.000006	0.000006
N	0.000004	0.000004	0.000004	0.000004
O	0.000000	0.000000	0.000000	0.000000
P	0.186249	0.101649	0.181662	0.140077
Q	0.000002	0.000002	0.000002	0.000002
R	0.000004	0.000004	0.000004	0.000004
S	0.000000	0.000000	0.000000	0.000000
T	0.000006	0.000006	0.000006	0.000006
U	0.000002	0.000002	0.000002	0.000002
V	0.000001	0.000001	0.000001	0.000001
W	0.261989	0.178075	0.200972	0.196220
X	0.000004	0.000004	0.000004	0.000004
Y	0.000004	0.000004	0.000004	0.001195
Z	0.000001	0.000001	0.000001	0.000001
a	0.000005	0.000005	0.000005	0.000005
b	0.000003	0.000003	0.000003	0.000003
