A	0.007861	0.000002	0.000002	0.000002	0.000002	0.000002
B	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.886458	0.146187	0.115678	0.980758	0.000004	0.876839
E	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
F	0.000005	0.000005	0.000005	0.000005	0.000005	0.000005
G	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000005	0.048783	0.176542	0.000005	0.265577	0.000005
I	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
J	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.100837	0.006206	0.323747	0.007959	0.000002	0.028568
M	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
N	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.004815	0.798798	0.384007	0.011251	0.734391	0.094561
