A	0.132520	0.000032	0.000032	0.000032	0.050621
B	0.000034	0.000034	0.000034	0.000034	0.541471
C	0.000008	0.000008	0.000008	0.000008	0.003476
D	0.000031	0.000031	0.000031	0.000031	0.000031
E	0.000051	0.000051	0.999675	0.816578	0.000051
F	0.000023	0.000023	0.000023	0.000023	0.185983
G	0.000005	0.000005	0.000005	0.000005	0.000005
H	0.078871	0.000019	0.000019	0.000019	0.011838
I	0.190505	0.000051	0.000051	0.000051	0.000051
J	0.000013	0.000013	0.000013	0.000013	0.141317
K	0.004990	0.000003	0.000003	0.000003	0.000003
L	0.592850	0.000008	0.000008	0.000008	0.005574
M	0.000046	0.999670	0.000046	0.048288	0.000046
N	0.000027	0.000027	0.000027	0.134883	0.056901
O	0.000005	0.000005	0.000005	0.000005	0.002613
P	0.000020	0.000020	0.000020	0.000020	0.000020
