A	0.000026	0.171782	0.216133	0.151244
B	0.000026	0.000026	0.000026	0.000026
C	0.000010	0.083181	0.000010	0.000010
D	0.000029	0.000029	0.017118	0.083080
E	0.000037	0.465531	0.325599	0.159477
F	0.000015	0.000015	0.000015	0.000015
G	0.000007	0.064662	0.000007	0.000007
H	0.000016	0.000016	0.000016	0.031760
I	0.000033	0.017803	0.000033	0.109497
J	0.000008	0.000008	0.000008	0.000008
K	0.000003	0.048228	0.000003	0.000003
L	0.000008	0.000008	0.000008	0.038265
M	0.000031	0.148675	0.404768	0.373173
N	0.000015	0.000015	0.000015	0.000015
O	0.999720	0.000006	0.000006	0.000006
P	0.000015	0.000015	0.036234	0.053415
