A	0.000001	0.000000	0.000000	0.000010
B	0.000000	0.000000	0.000000	0.000000
C	0.000014	0.000000	0.000000	0.000000
D	0.000000	0.000000	0.000000	0.000011
E	0.000000	0.000000	0.000000	0.000000
F	0.000000	0.000022	0.000022	0.000001
G	0.000000	0.000010	0.000000	0.048291
H	0.002682	0.000000	0.000000	0.000026
I	0.000000	0.000000	0.000000	0.000023
J	0.000004	0.000000	0.000000	0.000000
K	0.000001	0.000001	0.000001	0.000001
L	0.002933	0.000000	0.000000	0.000354
M	0.000057	0.000036	0.999966	0.002206
N	0.411759	0.000000	0.000000	0.000259
O	0.000030	0.000000	0.000000	0.000315
P	0.000000	0.000000	0.000000	0.000013
Q	0.000000	0.000000	0.000000	0.000000
R	0.000001	0.000001	0.000001	0.000001
S	0.000030	0.000000	0.000000	0.000000
T	0.000000	0.999908	0.000001	0.000003
U	0.000000	0.000002	0.000000	0.687274
V	0.000000	0.000000	0.000000	0.000033
W	0.000000	0.000000	0.000000	0.000006
X	0.582484	0.000000	0.000000	0.000000
Y	0.000001	0.000001	0.000001	0.000001
Z	0.000000	0.000000	0.000000	0.000000
a	0.000000	0.000001	0.000001	0.259919
b	0.000000	0.000015	0.000005	0.001252
