A	0.000001	0.000001	0.000001	0.000001	0.002161	0.001112
B	0.001483	0.000001	0.000001	0.000001	0.000001	0.000001
C	0.000003	0.000003	0.000003	0.000003	0.000003	0.000074
D	0.002398	0.000074	0.002798	0.534768	0.857642	0.002379
E	0.000372	0.000211	0.000002	0.000002	0.000002	0.000002
F	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
G	0.000009	0.000004	0.000004	0.001116	0.000916	0.000004
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
J	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
K	0.000005	0.000746	0.009910	0.456445	0.092520	0.001167
L	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
N	0.000543	0.000002	0.000002	0.000002	0.000002	0.000002
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000036	0.000001	0.000001	0.000001	0.000001	0.000001
Q	0.000002	0.000002	0.000002	0.000002	0.000002	0.000073
R	0.001449	0.988531	0.563183	0.000641	0.028412	0.992403
S	0.990329	0.004895	0.000001	0.000001	0.000001	0.000001
T	0.000797	0.000003	0.000003	0.000003	0.000003	0.000003
U	0.001679	0.000003	0.001647	0.002289	0.008267	0.000744
V	0.000072	0.000000	0.000000	0.000000	0.000371	0.000000
W	0.000084	0.000001	0.000001	0.000001	0.000001	0.000001
X	0.000002	0.000002	0.000002	0.000002	0.000002	0.000372
Y	0.000243	0.001488	0.422428	0.004341	0.009311	0.001648
Z	0.000371	0.004020	0.000001	0.000001	0.000001	0.000001
a	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
b	0.000113	0.000002	0.000002	0.000373	0.000373	0.000002
