A	0.175514	0.180818	0.512272	0.017422	0.256597
B	0.000003	0.000003	0.000003	0.000003	0.000003
C	0.000012	0.000012	0.000012	0.000012	0.000012
D	0.000006	0.000006	0.000006	0.000006	0.004640
E	0.000000	0.000000	0.000000	0.000000	0.000000
F	0.000005	0.000005	0.000005	0.000005	0.000005
G	0.000008	0.000008	0.000008	0.000008	0.000008
H	0.281819	0.126391	0.207109	0.214819	0.208948
I	0.000002	0.000002	0.000002	0.000002	0.000002
J	0.000008	0.000008	0.000008	0.000008	0.000008
K	0.000008	0.000008	0.000008	0.000008	0.000008
L	0.000000	0.000000	0.000000	0.000000	0.000000
M	0.000010	0.000010	0.000010	0.000010	0.000010
N	0.000005	0.000005	0.000005	0.000005	0.000005
O	0.139817	0.148514	0.254439	0.082917	0.375399
P	0.000001	0.000001	0.000001	0.000001	0.000001
Q	0.000004	0.000004	0.000004	0.000004	0.000004
R	0.000005	0.000005	0.000005	0.000005	0.010626
S	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.000012	0.000012	0.000012	0.000012	0.000012
U	0.000002	0.000002	0.000002	0.000002	0.000002
V	0.402724	0.544150	0.026053	0.684716	0.143674
W	0.000002	0.000002	0.000002	0.000002	0.000002
X	0.000010	0.000010	0.000010	0.000010	0.000010
Y	0.000006	0.000006	0.000006	0.000006	0.000006
Z	0.000000	0.000000	0.000000	0.000000	0.000000
a	0.000010	0.000010	0.000010	0.000010	0.000010
b	0.000006	0.000006	0.000006	0.000006	0.000006
