A	0.002614	0.000003	0.000003	0.000003	0.000003
B	0.000004	0.000004	0.000004	0.000004	0.000004
C	0.000020	0.000020	0.024665	0.055469	0.894944
D	0.000009	0.055199	0.277346	0.000081	0.000009
E	0.010590	0.000000	0.000000	0.000000	0.000000
F	0.000009	0.000009	0.000009	0.000009	0.000009
G	0.000014	0.000014	0.000014	0.000014	0.000014
H	0.004171	0.000002	0.000002	0.000002	0.000002
I	0.004973	0.000003	0.000003	0.000003	0.000003
J	0.000014	0.000014	0.000014	0.286014	0.001571
K	0.437212	0.765055	0.596637	0.000013	0.000013
L	0.024616	0.000000	0.000000	0.000000	0.000000
M	0.000018	0.000018	0.000018	0.000018	0.000018
N	0.010986	0.000009	0.000009	0.000009	0.000009
O	0.010130	0.000001	0.000001	0.000001	0.000001
P	0.000002	0.000002	0.000002	0.000002	0.000002
Q	0.000008	0.000008	0.004678	0.000008	0.064190
R	0.000009	0.054631	0.062339	0.000009	0.000009
S	0.037880	0.000000	0.000000	0.000000	0.000000
T	0.000022	0.000022	0.000022	0.000022	0.000022
U	0.010436	0.016185	0.000004	0.000004	0.000004
V	0.011814	0.000002	0.000002	0.000002	0.000002
W	0.005408	0.000003	0.000003	0.000003	0.000003
X	0.000016	0.000016	0.002685	0.649550	0.039128
Y	0.351069	0.108751	0.031511	0.008731	0.000010
Z	0.000000	0.000000	0.000000	0.000000	0.000000
a	0.000018	0.000018	0.000018	0.000018	0.000018
b	0.077937	0.000010	0.000010	0.000010	0.000010
