A	0.000001	0.269750	0.000001	0.088122	0.158214	0.067828
B	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000001	0.000001	0.000001	0.061752	0.077630	0.012236
E	0.422640	0.000001	0.409757	0.100651	0.179375	0.300111
F	0.022670	0.000000	0.000000	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.145914	0.020088	0.110641	0.047870	0.087481	0.124125
I	0.000002	0.525038	0.000002	0.439876	0.107025	0.040154
J	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000002	0.108962	0.000002	0.125482	0.000002	0.000002
M	0.272408	0.000600	0.400678	0.073001	0.226123	0.269911
N	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.136359	0.075556	0.078914	0.063241	0.164147	0.185630
