A	0.000002	0.000002	0.120825	0.082175
B	0.000002	0.000002	0.018042	0.000002
C	0.000001	0.000001	0.000001	0.000001
D	0.000004	0.000004	0.000004	0.000004
E	0.000005	0.000005	0.071120	0.427625
F	0.000001	0.000001	0.000001	0.000001
G	0.000001	0.000001	0.000001	0.000001
H	0.000002	0.000002	0.000002	0.000002
I	0.000005	0.000005	0.301358	0.370714
J	0.999962	0.999962	0.452372	0.000002
K	0.000001	0.000001	0.000001	0.000001
L	0.000003	0.000003	0.000003	0.025137
M	0.000005	0.000005	0.000005	0.094331
N	0.000002	0.000002	0.036261	0.000002
O	0.000001	0.000001	0.000001	0.000001
P	0.000003	0.000003	0.000003	0.000003
