A	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
B	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
C	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007
D	0.000006	0.000006	0.000006	0.000006	0.000006	0.998832
E	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
F	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
G	0.000009	0.000009	0.000009	0.290487	0.000032	0.000009
H	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
I	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
J	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
K	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
L	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
M	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007
N	0.998831	0.000004	0.000004	0.707927	0.000004	0.000004
O	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
P	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
Q	0.000006	0.000006	0.000006	0.000006	0.000006	0.000006
R	0.000010	0.000010	0.000010	0.000010	0.000010	0.001036
S	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
T	0.000009	0.000009	0.000009	0.000009	0.000009	0.000009
U	0.001034	0.999860	0.000008	0.001034	0.000008	0.000008
V	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
W	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
X	0.000006	0.000006	0.000006	0.000006	0.000006	0.000006
Y	0.000012	0.000012	0.000012	0.000012	0.998815	0.000012
Z	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
a	0.000008	0.000008	0.000008	0.000008	0.000008	0.000008
b	0.000007	0.000007	0.999859	0.000432	0.001032	0.000007
