A	0.000015	0.000015	0.000155	0.033359
B	0.000006	0.000006	0.000006	0.000006
C	0.000005	0.000005	0.000005	0.000005
D	0.000017	0.000017	0.001523	0.003654
E	0.000025	0.999808	0.000697	0.372497
F	0.999786	0.000003	0.000003	0.000003
G	0.000004	0.000004	0.000004	0.000004
H	0.000008	0.000008	0.000008	0.000566
I	0.000034	0.000034	0.994488	0.495349
J	0.000008	0.000008	0.000008	0.000008
K	0.000008	0.000008	0.001514	0.000008
L	0.000020	0.000020	0.000020	0.065818
M	0.000030	0.000030	0.000030	0.028560
N	0.000008	0.000008	0.000008	0.000008
O	0.000007	0.000007	0.000007	0.000007
P	0.000018	0.000018	0.001524	0.000147
