A	0.015721	0.000003	0.001293	0.000003
B	0.000007	0.000007	0.000007	0.000007
C	0.007404	0.000015	0.000015	0.000015
D	0.000012	0.000012	0.000012	0.000012
E	0.006333	0.000006	0.000006	0.000006
F	0.062454	0.000007	0.003101	0.000007
G	0.083398	0.000020	0.001129	0.000020
H	0.006580	0.000001	0.000001	0.000001
I	0.000004	0.000004	0.000004	0.000004
J	0.000737	0.000007	0.000007	0.000007
K	0.000022	0.000022	0.000022	0.000022
L	0.000002	0.000002	0.000002	0.000002
M	0.143836	0.000013	0.002032	0.999707
N	0.006380	0.000008	0.001156	0.000008
O	0.013245	0.000002	0.002125	0.000002
P	0.000009	0.000009	0.000009	0.000009
Q	0.005796	0.000015	0.000015	0.000015
R	0.000027	0.000027	0.000027	0.000027
S	0.000579	0.000005	0.000005	0.000005
T	0.052445	0.000022	0.983807	0.000022
U	0.444718	0.000021	0.000720	0.000021
V	0.016771	0.000002	0.000002	0.000002
W	0.000006	0.000006	0.000006	0.000006
X	0.007344	0.000013	0.000013	0.000013
Y	0.000023	0.000023	0.000023	0.000023
Z	0.001294	0.000004	0.000004	0.000004
a	0.078258	0.999711	0.004346	0.000017
b	0.046593	0.000013	0.000110	0.000013
