A	0.005528	0.005528	0.005528	0.005528	0.005528	0.914619
B	0.003801	0.003801	0.003801	0.003801	0.003801	0.003801
C	0.004069	0.004069	0.004069	0.004069	0.004069	0.004069
D	0.007444	0.007444	0.007444	0.007444	0.007444	0.007444
E	0.008654	0.008654	0.008654	0.008654	0.008654	0.008654
F	0.001392	0.001392	0.001392	0.001392	0.001392	0.001392
G	0.001828	0.001828	0.001828	0.001828	0.001828	0.001828
H	0.002378	0.002378	0.002378	0.002378	0.002378	0.002378
I	0.015792	0.015792	0.924883	0.924883	0.924883	0.015792
J	0.004528	0.004528	0.004528	0.004528	0.004528	0.004528
K	0.914598	0.005507	0.005507	0.005507	0.005507	0.005507
L	0.009128	0.009128	0.009128	0.009128	0.009128	0.009128
M	0.010001	0.010001	0.010001	0.010001	0.010001	0.010001
N	0.002854	0.002854	0.002854	0.002854	0.002854	0.002854
O	0.003253	0.912344	0.003253	0.003253	0.003253	0.003253
P	0.004752	0.004752	0.004752	0.004752	0.004752	0.004752
