A	0.000010	0.156636	0.000010	0.000010
B	0.000010	0.000010	0.000010	0.000010
C	0.000001	0.000001	0.000001	0.000001
D	0.000014	0.005580	0.000014	0.054955
E	0.999855	0.051807	0.999855	0.040134
F	0.000005	0.000005	0.000005	0.012351
G	0.000001	0.000001	0.000001	0.000001
H	0.000004	0.002537	0.000004	0.046366
I	0.000019	0.298215	0.000019	0.027246
J	0.000010	0.000010	0.000010	0.008820
K	0.000001	0.000001	0.000001	0.000001
L	0.000011	0.016329	0.000011	0.072278
M	0.000028	0.447181	0.000028	0.687347
N	0.000015	0.000015	0.000015	0.004801
O	0.000002	0.000002	0.000002	0.000002
P	0.000013	0.021671	0.000013	0.045677
