A	0.005819	0.005819	0.005819	0.914910	0.005819	0.005819
B	0.003025	0.003025	0.003025	0.003025	0.003025	0.003025
C	0.002886	0.911977	0.002886	0.002886	0.002886	0.002886
D	0.007878	0.007878	0.007878	0.007878	0.007878	0.007878
E	0.012328	0.012328	0.012328	0.012328	0.012328	0.012328
F	0.001916	0.001916	0.001916	0.001916	0.001916	0.001916
G	0.911360	0.002269	0.002269	0.002269	0.002269	0.002269
H	0.004264	0.004264	0.004264	0.004264	0.004264	0.004264
I	0.011619	0.011619	0.920710	0.011619	0.011619	0.011619
J	0.002604	0.002604	0.002604	0.002604	0.002604	0.002604
K	0.003037	0.003037	0.003037	0.003037	0.003037	0.003037
L	0.006298	0.006298	0.006298	0.006298	0.915389	0.006298
M	0.013064	0.013064	0.013064	0.013064	0.013064	0.922155
N	0.003314	0.003314	0.003314	0.003314	0.003314	0.003314
O	0.003453	0.003453	0.003453	0.003453	0.003453	0.003453
P	0.007135	0.007135	0.007135	0.007135	0.007135	0.007135
