A	0.000257	0.000026	0.017127	0.003062
B	0.000017	0.000017	0.000017	0.000017
C	0.000007	0.000007	0.000007	0.000007
D	0.000245	0.000035	0.177063	0.011505
E	0.000059	0.000053	0.001435	0.000053
F	0.000009	0.000009	0.000009	0.000009
G	0.000005	0.000005	0.000005	0.000005
H	0.000016	0.000016	0.030879	0.032140
I	0.033353	0.000064	0.000064	0.043288
J	0.000019	0.000019	0.000019	0.000019
K	0.000011	0.000011	0.000011	0.000011
L	0.956128	0.000039	0.345933	0.786661
M	0.006697	0.000058	0.039527	0.022627
N	0.000017	0.000017	0.000017	0.000017
O	0.000008	0.000008	0.000008	0.000008
P	0.003148	0.999613	0.387876	0.100570
