A	0.001167	0.000000	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.082121	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
E	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
F	0.043069	0.000000	0.000000	0.143485	0.175358	0.114218
G	0.006489	0.000000	0.000000	0.088545	0.000000	0.000000
H	0.001352	0.000000	0.000000	0.000366	0.000000	0.000630
I	0.000000	0.000000	0.000000	0.000000	0.000000	0.020242
J	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
K	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
L	0.000000	0.000000	0.000000	0.000000	0.000000	0.017467
M	0.283675	0.027769	0.176631	0.079327	0.064638	0.299600
N	0.000000	0.000000	0.012135	0.000000	0.078864	0.000000
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.002498
P	0.000000	0.000000	0.000000	0.000000	0.016364	0.026867
Q	0.000594	0.000000	0.000000	0.000000	0.000000	0.000000
R	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
S	0.000000	0.000000	0.000000	0.000000	0.015286	0.000944
T	0.000000	0.972226	0.139412	0.601592	0.299560	0.295315
U	0.046530	0.000000	0.000000	0.068262	0.031859	0.129721
V	0.000000	0.000000	0.004426	0.000000	0.000000	0.000916
W	0.000000	0.000000	0.000000	0.000000	0.000000	0.042049
X	0.205263	0.000000	0.000000	0.000000	0.000000	0.000000
Y	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Z	0.000000	0.000000	0.000000	0.000000	0.000000	0.001985
a	0.311264	0.000000	0.667392	0.018420	0.318068	0.038338
b	0.018475	0.000000	0.000000	0.000000	0.000000	0.009207
