A	0.047817	0.000001	0.000001	0.025188
B	0.000001	0.000001	0.000001	0.000001
C	0.000000	0.000000	0.000000	0.000000
D	0.560482	0.000001	0.000001	0.000001
E	0.000002	0.000002	0.008102	0.062934
F	0.000000	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000
H	0.000001	0.000001	0.000001	0.000001
I	0.052278	0.000002	0.523320	0.496429
J	0.000001	0.000001	0.000001	0.000001
K	0.000000	0.000000	0.000000	0.000000
L	0.259911	0.999987	0.468568	0.254986
M	0.079505	0.000002	0.000002	0.160456
N	0.000001	0.000001	0.000001	0.000001
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
