A	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
B	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
C	0.000005	0.000005	0.000005	0.000005	0.000005	0.001057
D	0.000005	0.000005	0.001683	0.000005	0.999884	0.000065
E	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
F	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
G	0.000007	0.000007	0.000009	0.000007	0.000007	0.000230
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
J	0.000003	0.000003	0.000003	0.000003	0.000003	0.000457
K	0.000011	0.000011	0.620463	0.000011	0.000011	0.986793
L	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
M	0.000006	0.000006	0.000006	0.000006	0.000006	0.000006
N	0.000003	0.000003	0.034405	0.000003	0.000003	0.002345
O	0.000001	0.000001	0.000001	0.000001	0.000001	0.000014
P	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
Q	0.000005	0.000005	0.000005	0.000005	0.000005	0.001293
R	0.999887	0.999887	0.000008	0.999887	0.000008	0.000206
S	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
T	0.000008	0.000008	0.000008	0.000008	0.000008	0.000008
U	0.000007	0.000007	0.006747	0.000007	0.000007	0.001137
V	0.000001	0.000001	0.000001	0.000001	0.000001	0.000039
W	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
X	0.000005	0.000005	0.000005	0.000005	0.000005	0.006226
Y	0.000010	0.000010	0.336267	0.000010	0.000010	0.000045
Z	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
a	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007
b	0.000005	0.000005	0.000354	0.000005	0.000005	0.000049
