A	0.008440	0.000011	0.050234	0.000011
B	0.000049	0.000009	0.000009	0.000009
C	0.001517	0.000005	0.003172	0.000005
D	0.000596	0.000018	0.000427	0.000018
E	0.000022	0.999858	0.024125	0.999858
F	0.000005	0.000005	0.000005	0.000005
G	0.000453	0.000003	0.000003	0.000003
H	0.000008	0.000008	0.000008	0.000008
I	0.777848	0.000024	0.426048	0.000024
J	0.000068	0.000006	0.000006	0.000006
K	0.001921	0.000004	0.000107	0.000004
L	0.003437	0.000012	0.001888	0.000012
M	0.071846	0.000019	0.483671	0.000019
N	0.017171	0.000006	0.000006	0.000006
O	0.000231	0.000003	0.003627	0.000003
P	0.116387	0.000010	0.006665	0.000010
