A	0.000001	0.000001	0.915401	0.000001	0.000001	0.548544
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.000000	0.000000	0.000803	0.000000	0.000000	0.009043
D	0.000076	0.000001	0.000001	0.000001	0.000001	0.000001
E	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
F	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000137	0.000054	0.000948
H	0.000000	0.000000	0.000000	0.000157	0.000000	0.362659
I	0.999486	0.999993	0.083535	0.999042	0.999864	0.062048
J	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.007920
L	0.000153	0.000001	0.000001	0.000400	0.000054	0.007889
M	0.000072	0.000001	0.000256	0.000001	0.000001	0.000001
N	0.000000	0.000000	0.000000	0.000000	0.000000	0.000115
O	0.000000	0.000000	0.000000	0.000259	0.000022	0.000013
P	0.000210	0.000001	0.000001	0.000001	0.000001	0.000818
