A	0.319343	0.000004	0.623592	0.000004	0.000004	0.101446
B	0.059572	0.000003	0.000003	0.000003	0.000003	0.005687
C	0.002773	0.000002	0.000002	0.000002	0.000002	0.000002
D	0.050984	0.000006	0.376358	0.000006	0.013135	0.159372
E	0.000007	0.999947	0.000007	0.000007	0.000007	0.030345
F	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
G	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
H	0.000002	0.000002	0.000002	0.000002	0.034251	0.010022
I	0.311427	0.000009	0.000009	0.253858	0.201568	0.109099
J	0.029670	0.000003	0.000003	0.000003	0.000003	0.000003
K	0.007502	0.000002	0.000002	0.000002	0.000002	0.000002
L	0.051325	0.000006	0.000006	0.746097	0.142991	0.089984
M	0.099534	0.000007	0.000007	0.000007	0.396421	0.298537
N	0.027312	0.000002	0.000002	0.000002	0.000002	0.006060
O	0.005783	0.000001	0.000001	0.000001	0.000001	0.000001
P	0.034764	0.000004	0.000004	0.000004	0.211608	0.189437
