A	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000000	0.000000	0.000000
C	0.000001	0.000001	0.000001	0.000001
D	0.006047	0.000000	0.000000	0.000000
E	0.000000	0.000000	0.000000	0.000000
F	0.000000	0.000000	0.000000	0.000000
G	0.000001	0.000001	0.000001	0.000001
H	0.000000	0.000000	0.000000	0.000000
I	0.000000	0.000000	0.000000	0.000000
J	0.168038	0.000000	0.000000	0.000000
K	0.774734	0.000001	0.000001	0.000001
L	0.000000	0.000000	0.000000	0.000000
M	0.000000	0.000000	0.000000	0.000000
N	0.000000	0.000000	0.000000	0.000000
O	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000
Q	0.000000	0.999990	0.000000	0.000000
R	0.002106	0.000001	0.000001	0.000001
S	0.000000	0.000000	0.000000	0.000000
T	0.000001	0.000001	0.000001	0.000001
U	0.000001	0.000001	0.000001	0.000001
V	0.000000	0.000000	0.000000	0.000000
W	0.000000	0.000000	0.000000	0.000000
X	0.005269	0.000001	0.999990	0.999990
Y	0.043800	0.000001	0.000001	0.000001
Z	0.000000	0.000000	0.000000	0.000000
a	0.000001	0.000001	0.000001	0.000001
b	0.000001	0.000001	0.000001	0.000001
