A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000653	0.232701	0.999995	0.334763	0.000000
C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
E	0.000001	0.000001	0.000001	0.000001	0.000001	0.002102
F	0.998067	0.000000	0.132621	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
I	0.000001	0.000001	0.000001	0.000001	0.000001	0.984546
J	0.001928	0.968780	0.470050	0.000000	0.388847	0.013349
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
M	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
N	0.000000	0.030563	0.164623	0.000000	0.276386	0.000000
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
