A	0.160296	0.117022	0.000005	0.000005	0.000005
B	0.000003	0.169539	0.781450	0.000003	0.000003
C	0.000001	0.000001	0.000001	0.000001	0.000001
D	0.000006	0.000006	0.000006	0.000006	0.000006
E	0.350792	0.243765	0.000009	0.000009	0.000009
F	0.008142	0.010229	0.000002	0.000002	0.000002
G	0.000001	0.000001	0.000001	0.000001	0.000001
H	0.000003	0.000003	0.000003	0.000003	0.000003
I	0.265682	0.112164	0.000011	0.000011	0.000011
J	0.122393	0.189706	0.218484	0.999931	0.009664
K	0.000002	0.000002	0.000002	0.000002	0.000002
L	0.003612	0.000007	0.000007	0.000007	0.000007
M	0.086228	0.046405	0.000010	0.000010	0.000010
N	0.002833	0.111143	0.000003	0.000003	0.990270
O	0.000001	0.000001	0.000001	0.000001	0.000001
P	0.000005	0.000005	0.000005	0.000005	0.000005
