A	0.000018	0.999750	0.002648	0.000028
B	0.000014	0.000014	0.000014	0.000014
C	0.000008	0.000008	0.000093	0.000494
D	0.000029	0.000029	0.000030	0.001077
E	0.999768	0.000036	0.264908	0.299386
F	0.000008	0.000008	0.000008	0.000542
G	0.000005	0.000005	0.000005	0.001553
H	0.000014	0.000014	0.000015	0.002999
I	0.000039	0.000039	0.599948	0.567672
J	0.000010	0.000010	0.000010	0.000010
K	0.000007	0.000007	0.000778	0.000361
L	0.000019	0.000019	0.004117	0.006420
M	0.000031	0.000031	0.125588	0.108706
N	0.000009	0.000009	0.000009	0.000031
O	0.000005	0.000005	0.000005	0.001863
P	0.000016	0.000016	0.001825	0.008843
