A	0.154546	0.008822	0.000033	0.001727
B	0.071702	0.000022	0.000022	0.000022
C	0.018887	0.079074	0.000009	0.000009
D	0.013726	0.000045	0.007420	0.000045
E	0.000067	0.775364	0.000067	0.941562
F	0.000012	0.000012	0.000012	0.000012
G	0.000910	0.011746	0.000007	0.000007
H	0.000021	0.000021	0.000021	0.000021
I	0.074178	0.008026	0.988186	0.005584
J	0.090835	0.000024	0.000024	0.000024
K	0.109331	0.018040	0.000014	0.000014
L	0.000050	0.000050	0.000050	0.007948
M	0.139509	0.000075	0.004064	0.010232
N	0.028400	0.000022	0.000022	0.000022
O	0.279665	0.098619	0.000011	0.000011
P	0.018162	0.000037	0.000037	0.032759
