A	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
B	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
C	0.999829	0.000009	0.999829	0.999829	0.000009	0.999829
D	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007
E	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
F	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
G	0.000011	0.000011	0.000011	0.000011	0.000011	0.000011
H	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
I	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
J	0.000006	0.093542	0.000006	0.000006	0.129583	0.000006
K	0.000015	0.000015	0.000015	0.000015	0.000015	0.000015
L	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000008	0.000008	0.000008	0.000008	0.000008	0.000008
N	0.000005	0.000005	0.000005	0.000005	0.000005	0.000005
O	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
P	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004
Q	0.000012	0.649715	0.000012	0.000012	0.532901	0.000012
R	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
S	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003
T	0.000013	0.000013	0.000013	0.000013	0.000013	0.000013
U	0.000015	0.000015	0.000015	0.000015	0.000015	0.000015
V	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
W	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
X	0.000008	0.256589	0.000008	0.000008	0.337361	0.000008
Y	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
Z	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
a	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010
b	0.000008	0.000008	0.000008	0.000008	0.000008	0.000008
