A	0.000003	0.000003	0.000003	0.000003
B	0.000004	0.000004	0.000004	0.000004
C	0.000023	0.000023	0.000023	0.000023
D	0.003115	0.000015	0.000032	0.125198
E	0.000006	0.000006	0.000006	0.000006
F	0.000010	0.000010	0.000010	0.000010
G	0.000099	0.999600	0.001193	0.000736
H	0.000001	0.000001	0.000001	0.000001
I	0.000003	0.000003	0.000003	0.000003
J	0.000013	0.000013	0.000013	0.000013
K	0.061829	0.000029	0.000068	0.007549
L	0.000003	0.000003	0.000003	0.000003
M	0.000019	0.000019	0.000019	0.000019
N	0.139446	0.000013	0.000214	0.032646
O	0.000002	0.000002	0.000002	0.000002
P	0.000007	0.000007	0.000007	0.000007
Q	0.000027	0.000027	0.000027	0.000027
R	0.613668	0.000031	0.051572	0.000264
S	0.000005	0.000005	0.000005	0.000005
T	0.000030	0.000030	0.000030	0.000030
U	0.021775	0.000033	0.944490	0.000414
V	0.000003	0.000003	0.000003	0.000003
W	0.000005	0.000005	0.000005	0.000005
X	0.000025	0.000025	0.000025	0.000025
Y	0.095769	0.000034	0.000166	0.653642
Z	0.000006	0.000006	0.000006	0.000006
a	0.000027	0.000027	0.000027	0.000027
b	0.064075	0.000023	0.002042	0.179328
