A	0.000001	0.000001	0.000001	0.005099
B	0.000001	0.999990	0.000001	0.000092
C	0.000000	0.000000	0.000000	0.000000
D	0.000001	0.000001	0.000001	0.000001
E	0.000001	0.000001	0.000001	0.214384
F	0.000000	0.000000	0.000000	0.001399
G	0.000000	0.000000	0.000000	0.000000
H	0.000000	0.000000	0.000000	0.000000
I	0.000001	0.000001	0.000001	0.064464
J	0.000001	0.000001	0.999990	0.694695
K	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001
M	0.000002	0.000002	0.000002	0.018178
N	0.999990	0.000001	0.000001	0.001686
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
