A	0.000790	0.000790	0.000790	0.000790
B	0.002223	0.002223	0.002223	0.002223
C	0.002712	0.002712	0.911803	0.002712
D	0.004023	0.004023	0.004023	0.004023
E	0.001826	0.001826	0.001826	0.001826
F	0.002116	0.002116	0.002116	0.002116
G	0.004678	0.004678	0.004678	0.004678
H	0.000311	0.000311	0.000311	0.000311
I	0.001517	0.001517	0.001517	0.001517
J	0.001438	0.001438	0.001438	0.001438
K	0.006661	0.006661	0.006661	0.006661
L	0.000899	0.000899	0.000899	0.000899
M	0.003879	0.003879	0.003879	0.003879
N	0.002111	0.002111	0.002111	0.002111
O	0.000592	0.000592	0.000592	0.000592
P	0.003282	0.003282	0.003282	0.003282
Q	0.912322	0.003231	0.003231	0.003231
R	0.007183	0.007183	0.007183	0.007183
S	0.001611	0.001611	0.001611	0.001611
T	0.007257	0.007257	0.007257	0.916348
U	0.006027	0.006027	0.006027	0.006027
V	0.000787	0.000787	0.000787	0.000787
W	0.003014	0.003014	0.003014	0.003014
X	0.003393	0.912484	0.003393	0.003393
Y	0.006608	0.006608	0.006608	0.006608
Z	0.001934	0.001934	0.001934	0.001934
a	0.005943	0.005943	0.005943	0.005943
b	0.004864	0.004864	0.004864	0.004864
