A	0.000743	0.000743	0.000743	0.000743	0.000743	0.000743
B	0.001655	0.001655	0.001655	0.001655	0.001655	0.001655
C	0.004057	0.004057	0.004057	0.004057	0.004057	0.004057
D	0.003519	0.003519	0.003519	0.003519	0.912610	0.003519
E	0.001603	0.001603	0.001603	0.001603	0.001603	0.001603
F	0.002217	0.002217	0.002217	0.002217	0.002217	0.002217
G	0.005485	0.005485	0.005485	0.005485	0.005485	0.005485
H	0.000291	0.000291	0.000291	0.000291	0.000291	0.000291
I	0.001246	0.001246	0.001246	0.001246	0.001246	0.001246
J	0.002245	0.002245	0.002245	0.002245	0.002245	0.002245
K	0.005972	0.005972	0.005972	0.915063	0.005972	0.915063
L	0.000749	0.000749	0.000749	0.000749	0.000749	0.000749
M	0.004704	0.004704	0.004704	0.004704	0.004704	0.004704
N	0.002567	0.002567	0.002567	0.002567	0.002567	0.002567
O	0.000482	0.000482	0.000482	0.000482	0.000482	0.000482
P	0.002261	0.002261	0.002261	0.002261	0.002261	0.002261
Q	0.004286	0.004286	0.004286	0.004286	0.004286	0.004286
R	0.915718	0.915718	0.915718	0.006627	0.006627	0.006627
S	0.001256	0.001256	0.001256	0.001256	0.001256	0.001256
T	0.007128	0.007128	0.007128	0.007128	0.007128	0.007128
U	0.006109	0.006109	0.006109	0.006109	0.006109	0.006109
V	0.000630	0.000630	0.000630	0.000630	0.000630	0.000630
W	0.001989	0.001989	0.001989	0.001989	0.001989	0.001989
X	0.004300	0.004300	0.004300	0.004300	0.004300	0.004300
Y	0.006558	0.006558	0.006558	0.006558	0.006558	0.006558
Z	0.001382	0.001382	0.001382	0.001382	0.001382	0.001382
a	0.006194	0.006194	0.006194	0.006194	0.006194	0.006194
b	0.004655	0.004655	0.004655	0.004655	0.004655	0.004655
