A	0.096893	0.193054	0.000001	0.000001	0.047224	0.011549
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000739	0.028322	0.999992	0.000001	0.034782	0.008382
E	0.092436	0.423515	0.000001	0.000001	0.090376	0.128957
F	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000000	0.024898	0.000000	0.000000	0.212036	0.011020
I	0.730273	0.170641	0.000001	0.000001	0.000001	0.251021
J	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.031671	0.000957	0.000001	0.999992	0.000001	0.025640
M	0.047985	0.151612	0.000001	0.000001	0.333872	0.067486
N	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.006999	0.000001	0.000001	0.281705	0.495943
