A	0.000000	0.000000	0.000000	0.000000
B	0.233233	0.022414	0.000002	0.000002
C	0.000001	0.000001	0.000001	0.000001
D	0.000002	0.000002	0.000002	0.000002
E	0.000001	0.000001	0.000001	0.000001
F	0.000001	0.000001	0.000001	0.000001
G	0.000002	0.000002	0.000002	0.000002
H	0.000000	0.000000	0.000000	0.000000
I	0.000001	0.000001	0.000001	0.000001
J	0.000001	0.000001	0.000001	0.000001
K	0.000003	0.000003	0.000003	0.000003
L	0.000000	0.000000	0.000000	0.000000
M	0.000002	0.000002	0.000002	0.000002
N	0.000001	0.000001	0.000001	0.000001
O	0.000000	0.000000	0.000000	0.000000
P	0.234370	0.977546	0.000003	0.000003
Q	0.000002	0.000002	0.000002	0.000002
R	0.000004	0.000004	0.000004	0.000004
S	0.000001	0.000001	0.000001	0.000001
T	0.000004	0.000004	0.000004	0.000004
U	0.000004	0.000004	0.000004	0.000004
V	0.000000	0.000000	0.000000	0.000000
W	0.532359	0.000002	0.999958	0.829327
X	0.000001	0.000001	0.000001	0.000001
Y	0.000003	0.000003	0.000003	0.170633
Z	0.000000	0.000000	0.000000	0.000000
a	0.000002	0.000002	0.000002	0.000002
b	0.000002	0.000002	0.000002	0.000002
