A	0.000000	0.000000	0.000000	0.000000
B	0.000000	0.000000	0.000000	0.000001
C	0.000056	0.000000	0.000000	0.000000
D	0.000000	0.000000	0.000000	0.000017
E	0.000000	0.000000	0.000000	0.000003
F	0.000000	0.000031	0.000012	0.000001
G	0.000000	0.000003	0.000000	0.047688
H	0.002663	0.000000	0.000000	0.000111
I	0.000000	0.000000	0.000000	0.000094
J	0.000000	0.000000	0.000000	0.000000
K	0.000001	0.000001	0.000001	0.000013
L	0.002471	0.000000	0.000000	0.000419
M	0.000133	0.000087	0.999943	0.002358
N	0.418767	0.000000	0.000000	0.000432
O	0.000011	0.000000	0.000000	0.000271
P	0.000000	0.000000	0.000000	0.000074
Q	0.000000	0.000000	0.000000	0.000000
R	0.000001	0.000001	0.000001	0.000001
S	0.000023	0.000000	0.000000	0.000000
T	0.000001	0.999844	0.000001	0.000046
U	0.000000	0.000010	0.000000	0.676691
V	0.000000	0.000000	0.000000	0.000004
W	0.000000	0.000000	0.000000	0.000037
X	0.575869	0.000000	0.000000	0.000000
Y	0.000001	0.000001	0.000001	0.000001
Z	0.000000	0.000000	0.000000	0.000002
a	0.000000	0.000014	0.000002	0.270669
b	0.000000	0.000007	0.000037	0.001063
