A	0.000001	0.000001	0.000001	0.000001
B	0.000000	0.596256	0.000000	0.581617
C	0.000000	0.000000	0.000000	0.000000
D	0.000002	0.000002	0.000002	0.000002
E	0.000002	0.000002	0.000002	0.000002
F	0.012553	0.000000	0.999988	0.000000
G	0.000000	0.000000	0.000000	0.000000
H	0.000001	0.000001	0.000001	0.000001
I	0.000338	0.000002	0.000002	0.000002
J	0.001746	0.403733	0.000000	0.418372
K	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001
M	0.000002	0.000002	0.000002	0.000002
N	0.985353	0.000000	0.000000	0.000000
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
