A	0.000001	0.000001	0.000001	0.000001
B	0.000001	0.999982	0.000001	0.003510
C	0.000000	0.000000	0.000000	0.000000
D	0.000002	0.000002	0.000002	0.000002
E	0.000002	0.000002	0.000002	0.049648
F	0.999982	0.000001	0.000001	0.931969
G	0.000000	0.000000	0.000000	0.000000
H	0.000001	0.000001	0.000001	0.000001
I	0.000003	0.000003	0.000003	0.000122
J	0.000001	0.000001	0.000001	0.014073
K	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001
M	0.000003	0.000003	0.000003	0.000144
N	0.000001	0.000001	0.999982	0.000525
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
