A	0.005710	0.005710	0.005710	0.005710
B	0.003692	0.003692	0.003692	0.003692
C	0.001618	0.001618	0.001618	0.001618
D	0.007749	0.007749	0.007749	0.007749
E	0.011481	0.011481	0.011481	0.011481
F	0.002028	0.002028	0.002028	0.002028
G	0.001193	0.001193	0.001193	0.001193
H	0.003582	0.003582	0.003582	0.003582
I	0.014017	0.014017	0.014017	0.014017
J	0.004181	0.004181	0.004181	0.004181
K	0.911513	0.002422	0.911513	0.002422
L	0.008464	0.008464	0.008464	0.008464
M	0.012772	0.012772	0.012772	0.012772
N	0.003782	0.003782	0.003782	0.003782
O	0.001853	0.910944	0.001853	0.910944
P	0.006366	0.006366	0.006366	0.006366
