A	0.001021	0.044937	0.009942	0.010918
B	0.000041	0.000041	0.000041	0.000041
C	0.000013	0.000013	0.000013	0.000013
D	0.000073	0.073172	0.001917	0.000073
E	0.951817	0.000107	0.000229	0.821063
F	0.000021	0.000021	0.000021	0.000021
G	0.000009	0.006046	0.000009	0.000009
H	0.023124	0.035609	0.004511	0.000031
I	0.021690	0.069128	0.012521	0.132150
J	0.000052	0.000052	0.000052	0.000052
K	0.000022	0.015443	0.000022	0.000022
L	0.000916	0.023069	0.024712	0.025345
M	0.000942	0.402291	0.943573	0.004120
N	0.000037	0.000037	0.000037	0.000037
O	0.000014	0.006051	0.000014	0.000014
P	0.000206	0.323983	0.002386	0.006091
