A	0.999764	0.013526	0.000018	0.056872
B	0.000012	0.000012	0.000012	0.026137
C	0.000005	0.000716	0.000005	0.013136
D	0.000023	0.019561	0.000023	0.027184
E	0.000034	0.000041	0.999781	0.060747
F	0.000007	0.000007	0.000007	0.000007
G	0.000003	0.003515	0.000003	0.000003
H	0.000011	0.008679	0.000011	0.007947
I	0.000036	0.494343	0.000036	0.681240
J	0.000010	0.000010	0.000010	0.096297
K	0.000005	0.000344	0.000005	0.001761
L	0.000019	0.007820	0.000019	0.024415
M	0.000036	0.451394	0.000036	0.000079
N	0.000011	0.000011	0.000011	0.002980
O	0.000005	0.000005	0.000005	0.001175
P	0.000018	0.000018	0.000018	0.000018
