A	0.000011	0.000011	0.000011	0.000011	0.000011
B	0.000007	0.000007	0.000007	0.000007	0.000007
C	0.405842	0.000003	0.000003	0.365667	0.262190
D	0.000015	0.000015	0.000015	0.000015	0.000015
E	0.000022	0.000022	0.000022	0.000022	0.000022
F	0.000004	0.000004	0.000004	0.000004	0.000004
G	0.038636	0.000002	0.000002	0.000002	0.000002
H	0.000007	0.000007	0.000007	0.000007	0.000007
I	0.000027	0.000027	0.000027	0.000027	0.000027
J	0.000008	0.000008	0.000008	0.000008	0.000008
K	0.519543	0.999831	0.000005	0.140132	0.667521
L	0.000016	0.000016	0.000016	0.000016	0.000016
M	0.000024	0.000024	0.000024	0.000024	0.000024
N	0.000007	0.000007	0.000007	0.000007	0.000007
O	0.035820	0.000004	0.999830	0.494040	0.070127
P	0.000012	0.000012	0.000012	0.000012	0.000012
