A	0.111232	0.134414	0.030040	0.000003
B	0.000002	0.000002	0.000002	0.000002
C	0.000001	0.000001	0.000001	0.000001
D	0.000004	0.000004	0.000004	0.000004
E	0.000006	0.587339	0.969925	0.000006
F	0.000001	0.000001	0.000001	0.999956
G	0.000001	0.000001	0.000001	0.000001
H	0.000002	0.000002	0.000002	0.000002
I	0.888733	0.119986	0.000006	0.000006
J	0.000002	0.000002	0.000002	0.000002
K	0.000001	0.000001	0.000001	0.000001
L	0.000003	0.000003	0.000003	0.000003
M	0.000006	0.158238	0.000006	0.000006
N	0.000002	0.000002	0.000002	0.000002
O	0.000001	0.000001	0.000001	0.000001
P	0.000003	0.000003	0.000003	0.000003
