A	0.027214	0.131192	0.000003	0.440312
B	0.000003	0.000003	0.000003	0.000003
C	0.000001	0.000001	0.000001	0.000001
D	0.020657	0.000006	0.000006	0.011736
E	0.533740	0.000005	0.000005	0.025069
F	0.000001	0.000001	0.000001	0.000001
G	0.000000	0.000000	0.000000	0.000000
H	0.058598	0.000002	0.000002	0.018003
I	0.163583	0.868767	0.000006	0.453981
J	0.008272	0.000003	0.000003	0.000003
K	0.000001	0.000001	0.000001	0.003209
L	0.096923	0.000005	0.000005	0.000005
M	0.060164	0.000007	0.993029	0.000007
N	0.000003	0.000003	0.000003	0.000003
O	0.000001	0.000001	0.006928	0.002198
P	0.030840	0.000004	0.000004	0.045470
