A	0.000001	0.000001	0.000001	0.000001	0.000001	0.009159
B	0.000001	0.000001	0.000001	0.000001	0.373940	0.000001
C	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
D	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002
E	0.000002	0.000002	0.000002	0.000002	0.000050	0.000988
F	0.999986	0.000000	0.999986	0.000000	0.000000	0.000000
G	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
H	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
I	0.000002	0.000002	0.000002	0.000002	0.004875	0.989843
J	0.000001	0.000001	0.000001	0.999986	0.201459	0.000001
K	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000002	0.000002	0.000002	0.000002	0.379839	0.000002
N	0.000001	0.999986	0.000001	0.000001	0.039830	0.000001
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001
