A	0.000001	0.000001	0.000001	0.000001	0.037904
B	0.001769	0.000000	0.000000	0.000000	0.000000
C	0.000003	0.000003	0.000003	0.000003	0.000003
D	0.577251	0.000002	0.000002	0.246007	0.020897
E	0.004836	0.000000	0.000000	0.000000	0.000000
F	0.000001	0.000001	0.000001	0.000001	0.000001
G	0.000003	0.000003	0.000003	0.000003	0.082971
H	0.002352	0.000000	0.000000	0.005749	0.004934
I	0.001707	0.000000	0.000000	0.000000	0.000000
J	0.000001	0.000001	0.000001	0.000001	0.000742
K	0.263969	0.999959	0.000002	0.317772	0.237371
L	0.002314	0.000000	0.000000	0.000000	0.000000
M	0.000002	0.000002	0.000002	0.000002	0.000002
N	0.005862	0.000001	0.000001	0.010784	0.013825
O	0.000000	0.000000	0.000000	0.000000	0.030103
P	0.000000	0.000000	0.000000	0.000000	0.000000
Q	0.000003	0.000003	0.000003	0.000003	0.000003
R	0.103576	0.000002	0.956578	0.044204	0.076643
S	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.000003	0.000003	0.000003	0.000003	0.000003
U	0.000002	0.000002	0.000002	0.000002	0.172104
V	0.006160	0.000001	0.000001	0.077823	0.011707
W	0.000000	0.000000	0.000000	0.000000	0.000000
X	0.000004	0.000004	0.000004	0.000004	0.000004
Y	0.000003	0.000003	0.043384	0.151158	0.310774
Z	0.005786	0.000000	0.000000	0.000000	0.000000
a	0.000004	0.000004	0.000004	0.000004	0.000004
b	0.024387	0.000002	0.000002	0.146473	0.000002
