A	0.000018	0.031149	0.000972	0.000135
B	0.000019	0.000019	0.000019	0.005918
C	0.000002	0.002097	0.000002	0.000002
D	0.000027	0.015631	0.000124	0.053465
E	0.999730	0.004818	0.021959	0.033853
F	0.000009	0.000009	0.000009	0.004177
G	0.000001	0.000001	0.000001	0.000001
H	0.000008	0.003883	0.000944	0.013761
I	0.000036	0.586251	0.000036	0.648767
J	0.000019	0.000019	0.000019	0.025038
K	0.000002	0.000002	0.000002	0.000002
L	0.000021	0.078233	0.000029	0.188344
M	0.000053	0.271457	0.953937	0.023796
N	0.000027	0.000027	0.000027	0.001084
O	0.000003	0.000003	0.000003	0.000003
P	0.000024	0.006401	0.021916	0.001653
