A	0.000046	0.000046	0.000046	0.000046	0.000046	0.433388
B	0.000035	0.107183	0.354252	0.000035	0.000035	0.000035
C	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
D	0.000064	0.000064	0.000064	0.000064	0.000064	0.000064
E	0.999433	0.000072	0.000072	0.000072	0.000072	0.128396
F	0.000015	0.328757	0.000015	0.000015	0.000015	0.000015
G	0.000007	0.000007	0.000007	0.000007	0.000007	0.000007
H	0.000024	0.000024	0.000024	0.000024	0.000024	0.000024
I	0.000086	0.000086	0.000086	0.000086	0.999446	0.227698
J	0.000030	0.000030	0.645174	0.000030	0.000030	0.000030
K	0.000014	0.000014	0.000014	0.000014	0.000014	0.000014
L	0.000054	0.000054	0.000054	0.000054	0.000054	0.000054
M	0.000089	0.000089	0.000089	0.000089	0.000089	0.210172
N	0.000032	0.563503	0.000032	0.999392	0.000032	0.000032
O	0.000012	0.000012	0.000012	0.000012	0.000012	0.000012
P	0.000047	0.000047	0.000047	0.000047	0.000047	0.000047
