A	0.000001	0.000001	0.000001	0.000001	0.000001
B	0.000003	0.000003	0.000003	0.000003	0.000003
C	0.000007	0.000007	0.000007	0.000007	0.000007
D	0.000007	0.000007	0.000007	0.000007	0.017954
E	0.690594	0.000003	0.000003	0.266120	0.212949
F	0.000003	0.000003	0.000003	0.000003	0.000003
G	0.000009	0.000009	0.000009	0.000009	0.000009
H	0.000001	0.000001	0.000001	0.000001	0.000001
I	0.000002	0.000002	0.000002	0.000002	0.000002
J	0.000004	0.000004	0.000004	0.000004	0.000004
K	0.000012	0.000012	0.000012	0.000012	0.000012
L	0.025775	0.000002	0.000002	0.006197	0.000002
M	0.003403	0.000009	0.000009	0.000009	0.000009
N	0.000004	0.000004	0.000004	0.000004	0.000004
O	0.000001	0.000001	0.000001	0.000001	0.000001
P	0.000004	0.000004	0.000004	0.000004	0.000004
Q	0.000008	0.000008	0.000008	0.000008	0.000008
R	0.000014	0.000014	0.000014	0.000014	0.084104
S	0.215766	0.999838	0.120633	0.132759	0.544350
T	0.000012	0.000012	0.000012	0.000012	0.000012
U	0.000011	0.000011	0.000011	0.000011	0.000011
V	0.000001	0.000001	0.000001	0.000001	0.000001
W	0.000003	0.000003	0.000003	0.000003	0.000003
X	0.000007	0.000007	0.000007	0.000007	0.000007
Y	0.000012	0.000012	0.000012	0.000012	0.003537
Z	0.064316	0.000003	0.879208	0.594770	0.136983
a	0.000012	0.000012	0.000012	0.000012	0.000012
b	0.000007	0.000007	0.000007	0.000007	0.000007
