A	0.028110	0.000483	0.005520	0.087642	0.046261
B	0.000002	0.000002	0.000002	0.000002	0.000002
C	0.169672	0.078703	0.312171	0.194173	0.138622
D	0.000002	0.000002	0.000002	0.000002	0.000203
E	0.243848	0.213582	0.126133	0.087744	0.266376
F	0.000001	0.000001	0.000001	0.000001	0.000116
G	0.026824	0.454345	0.238318	0.230885	0.235375
H	0.000001	0.000001	0.000001	0.000001	0.000267
I	0.044337	0.000002	0.009507	0.061499	0.060006
J	0.000001	0.000001	0.000001	0.000001	0.000001
K	0.355685	0.009178	0.128989	0.141278	0.029863
L	0.060104	0.000000	0.000000	0.000115	0.002763
M	0.051629	0.070287	0.001243	0.025982	0.101298
N	0.000001	0.000001	0.000001	0.000001	0.000001
O	0.019782	0.173410	0.178110	0.170674	0.117782
P	0.000001	0.000001	0.000001	0.000001	0.001065
