A	0.000019	0.000019	0.000019	0.000019	0.000019
B	0.000025	0.000025	0.000025	0.000025	0.000025
C	0.000117	0.000117	0.926156	0.291158	0.000117
D	0.998765	0.000054	0.000054	0.000054	0.000054
E	0.000003	0.000003	0.000003	0.000003	0.000003
F	0.000053	0.000053	0.000053	0.000053	0.000053
G	0.000083	0.000083	0.000083	0.000083	0.000083
H	0.000012	0.000012	0.000012	0.000012	0.000012
I	0.000017	0.000017	0.000017	0.000017	0.000017
J	0.000080	0.000080	0.000080	0.527403	0.000080
K	0.000075	0.000075	0.000075	0.000075	0.000075
L	0.000001	0.000001	0.000001	0.000001	0.000001
M	0.000101	0.000101	0.000101	0.000101	0.000101
N	0.000052	0.000052	0.000052	0.000052	0.000052
O	0.000005	0.000005	0.000005	0.000005	0.000005
P	0.000009	0.000009	0.000009	0.000009	0.000009
Q	0.000045	0.000045	0.072718	0.180394	0.000045
R	0.000054	0.000054	0.000054	0.000054	0.000054
S	0.000000	0.000000	0.000000	0.000000	0.000000
T	0.000126	0.000126	0.000126	0.000126	0.000126
U	0.000025	0.000025	0.000025	0.000025	0.000025
V	0.000012	0.000012	0.000012	0.000012	0.000012
W	0.000017	0.000017	0.000017	0.000017	0.000017
X	0.000092	0.998803	0.000092	0.000092	0.000092
Y	0.000055	0.000055	0.000055	0.000055	0.000055
Z	0.000001	0.000001	0.000001	0.000001	0.000001
a	0.000101	0.000101	0.000101	0.000101	0.998813
b	0.000055	0.000055	0.000055	0.000055	0.000055
