A	0.000000	0.020892	0.004109	0.003335
B	0.000000	0.000000	0.000000	0.000000
C	0.000001	0.000001	0.000001	0.000001
D	0.000000	0.000000	0.000000	0.000291
E	0.000000	0.044278	0.049893	0.043327
F	0.127220	0.014697	0.000001	0.006852
G	0.131719	0.054701	0.084753	0.049497
H	0.000000	0.003343	0.000000	0.022723
I	0.000000	0.000000	0.000000	0.000000
J	0.000001	0.000001	0.000001	0.000001
K	0.000001	0.000001	0.000001	0.000432
L	0.000000	0.014110	0.022532	0.022691
M	0.112367	0.069998	0.024884	0.000001
N	0.002989	0.000000	0.045836	0.001170
O	0.000000	0.019085	0.052859	0.037166
P	0.000000	0.000000	0.000000	0.000000
Q	0.000001	0.000001	0.000001	0.000001
R	0.000000	0.000000	0.000000	0.003662
S	0.000000	0.029934	0.040435	0.035637
T	0.162905	0.031842	0.336248	0.381545
U	0.167052	0.485878	0.162570	0.155771
V	0.000000	0.014376	0.000000	0.029354
W	0.000000	0.000000	0.000000	0.000000
X	0.000001	0.000001	0.000001	0.000001
Y	0.000000	0.000000	0.000000	0.000236
Z	0.000000	0.022064	0.031245	0.035815
a	0.238232	0.174796	0.064578	0.065932
b	0.057510	0.000001	0.080051	0.104562
