A	0.000002	0.000002	0.000002	0.000002
B	0.000003	0.042531	0.548543	0.000003
C	0.000000	0.000000	0.000000	0.000000
D	0.000002	0.000002	0.000002	0.000002
E	0.000003	0.000003	0.000003	0.000003
F	0.110857	0.637898	0.117150	0.000002
G	0.000000	0.000000	0.000000	0.000000
H	0.000001	0.000001	0.000001	0.000001
I	0.066376	0.000003	0.000003	0.115715
J	0.822748	0.272392	0.121900	0.884264
K	0.000000	0.000000	0.000000	0.000000
L	0.000001	0.000001	0.000001	0.000001
M	0.000003	0.000003	0.000003	0.000003
N	0.000002	0.047162	0.212390	0.000002
O	0.000000	0.000000	0.000000	0.000000
P	0.000001	0.000001	0.000001	0.000001
