A	0.000001	0.000001	0.000001	0.000001
B	0.000001	0.000001	0.000001	0.000001
C	0.026589	0.000007	0.099991	0.352672
D	0.000003	0.000003	0.000003	0.000003
E	0.000000	0.000000	0.000000	0.001421
F	0.000003	0.000003	0.004151	0.025379
G	0.000005	0.000005	0.000005	0.000005
H	0.000001	0.000001	0.000001	0.000001
I	0.000001	0.000001	0.000001	0.000001
J	0.020636	0.087216	0.438925	0.100208
K	0.000003	0.000003	0.000003	0.000003
L	0.000000	0.000000	0.000000	0.001339
M	0.000005	0.000005	0.036143	0.076764
N	0.000002	0.000002	0.000002	0.000002
O	0.000000	0.000000	0.000000	0.000000
P	0.000000	0.000000	0.000000	0.000000
Q	0.893376	0.864508	0.238978	0.219500
R	0.032679	0.000003	0.000003	0.000003
S	0.000000	0.000000	0.000000	0.001246
T	0.000007	0.000007	0.082063	0.074810
U	0.000001	0.000001	0.000001	0.008134
V	0.000001	0.000001	0.000001	0.000001
W	0.000001	0.000001	0.000001	0.000001
X	0.026675	0.048222	0.099716	0.102344
Y	0.000002	0.000002	0.000002	0.000002
Z	0.000000	0.000000	0.000000	0.001339
a	0.000005	0.000005	0.000005	0.034819
b	0.000003	0.000003	0.000003	0.000003
